POLR2H	NaN	0.1768	0.24133	0.31583	0.067047	0.27928	0.36027	0.25521	-0.0049539	0.43475	-0.096517
THPO	NaN	0.22104	0.54802	-0.21883	-0.47516	-0.38869	-0.16153	0.84235	-0.45025	0.91524	0.13927
CHRD	NaN	0.144	0.33059	0.46904	0.22183	0.19708	0.27481	0.50797	0.25288	0.52622	0.25352
EPHB3	NaN	-0.64452	-0.38668	-0.68917	0.10135	0.41712	0.2445	-0.43505	-0.34287	-0.19245	-1.1251
MAGEF1	NaN	-0.014409	0.04575	-0.27827	0.13245	0.46939	-0.07519	0.11074	-0.066113	-0.42336	-0.21408
VPS8	NaN	0.047265	0.22551	0.17976	0.097439	-0.018375	0.08171	0.17141	1.2003	0.10798	0.056149
C3orf70	NaN	-0.13801	-0.16344	0.14799	-0.18527	0.16438	-0.2083	-0.097853	0.65532	0.038324	-0.038254
EHHADH	NaN	-0.40041	-0.28712	-0.54576	-0.18976	-0.1608	-0.15763	-0.39381	0.2506	-0.89077	-0.32283
MAP3K13	NaN	-0.096637	0.14459	-0.01834	-0.23631	0.20175	-0.22449	0.35405	0.47975	-0.19671	0.28029
RPL4P4	NaN	-0.050294	1.0596	0.52505	0.6459	0.73772	0.41922	0.91098	1.1095	0.43824	0.57211
TMEM41A	NaN	0.29482	0.056968	0.072162	0.36584	0.28707	-0.025725	0.22551	0.42957	0.29694	-0.084007
SENP2	NaN	0.31804	0.47648	0.0046637	0.65051	0.18966	0.14875	0.4357	1.0309	0.095477	0.28249
IGF2BP2	NaN	0.5605	0.46775	0.59479	0.53713	0.19603	0.23118	0.9001	0.96567	-0.19942	0.55942
TRA2B	NaN	0.19441	0.36413	0.21133	0.20303	0.13212	0.21356	0.11283	0.68698	-0.073828	0.031214
ETV5	NaN	-0.063817	0.19625	0.50975	-0.37329	0.682	0.35904	0.1514	1.0707	0.66999	-0.16373
CRYGS	NaN	0.089404	0.25289	0.2379	0.42138	0.16724	0.19374	0.12763	0.18328	0.29827	-0.19418
TBCCD1	NaN	-0.12118	0.36812	0.031639	0.22161	0.29423	0.13685	0.21011	1.0934	0.2356	-0.15627
DNAJB11	NaN	-0.091116	0.028532	0.21574	-0.012818	0.15219	0.22469	0.2364	0.4088	0.12806	-0.139
EIF4A2	NaN	0.13362	0.54662	0.10207	0.37511	0.30764	0.088332	0.50334	0.51783	0.13647	0.19524
RFC4	NaN	-0.053228	0.71367	0.3558	0.44821	-0.10757	0.19923	0.37633	0.17188	-0.067455	-0.094114
ADIPOQ	NaN	0.13314	0.13452	-0.74748	0.24286	0.35665	-0.15912	0.12718	0.32247	0.57258	-0.12381
ADIPOQ-AS1	NaN	0.47142	0.24142	-1.6703	-1.6971	-0.57692	-0.14778	0.061332	3.9547	0.73158	-0.32035
RPS20P14	NaN	0.62542	1.1024	0.93247	-0.5307	0.90819	0.43694	0.47531	0.16707	0.44787	0.70543
ST6GAL1	NaN	0.15871	-0.16542	0.5943	0.39122	-0.039726	0.2852	-0.093351	1.322	0.33628	0.38351
RPL39L	NaN	-0.28399	0.58476	0.19817	0.051403	0.531	0.59442	0.45476	-0.39057	0.18079	0.069359
MASP1	NaN	-0.19558	0.27489	-0.13733	1.7784	-0.058177	0.10882	-0.47538	0.1071	0.077855	-0.11917
RTP4	NaN	0.36064	-0.3516	0.93653	0.40436	-0.12282	0.12929	-0.11177	-0.21417	-0.23465	0.023954
BCL6	NaN	-0.043006	0.042946	-0.33315	0.026052	-0.42141	-0.48791	0.48225	0.77211	-0.52841	-0.27851
LPP-AS2	NaN	0.28597	0.44712	-0.21412	0.3788	0.11398	-0.57827	0.32463	0.75023	-0.13813	-0.1823
LPP	NaN	0.11361	0.32135	0.20938	0.18176	0.18408	0.05979	0.32312	1.2901	0.30849	0.075776
TPRG1-AS1	NaN	-0.99199	-0.57117	-0.59103	-0.21893	-0.41908	-1.2636	-0.80609	-0.84397	-1.0363	-1.0775
TPRG1	NaN	0.307	-0.28162	-0.13112	0.13899	0.014245	-0.70793	-0.43693	-0.44136	-0.69507	-0.26764
TP63	NaN	-0.26137	-0.83628	0.96846	0.3529	0.46897	-1.157	-0.25736	1.0962	1.8209	-0.35014
LEPREL1	NaN	0.43112	0.64344	0.04612	0.46015	0.30053	0.72073	0.3028	0.45732	0.27662	0.29269
CLDN1	NaN	-1.6841	-0.22557	0.87396	0.43309	-0.76992	-0.07045	-0.59218	0.97455	0.47772	0.86562
IL1RAP	NaN	0.21237	0.29635	0.26496	-0.026029	-0.1695	-0.45403	0.43023	1.9175	0.40564	0.10129
UTS2B	NaN	0.11744	0.90445	-0.80844	2.534	0.44549	0.13322	0.59876	1.3886	0.11561	-0.41055
CCDC50	NaN	0.048503	0.32233	-0.21097	0.40986	0.16235	0.03591	0.23199	0.88326	0.074157	0.10695
FGF12	NaN	-0.60413	-0.14723	-0.086221	0.12391	-0.9046	0.39156	0.90684	0.16274	-1.2425	-0.18826
MB21D2	NaN	0.23097	0.032245	0.16965	-0.15852	0.46861	-0.081456	0.34308	0.21337	-0.18897	-0.1774
HRASLS	NaN	-0.48565	1.1369	-0.18642	-0.34014	0.1662	-0.10725	0.38603	-0.46098	-0.1129	-0.4258
OPA1	NaN	-0.10055	0.10207	-0.4677	-0.014955	0.15174	-0.29921	-0.0015837	0.94991	-0.349	-0.21408
HES1	NaN	0.8446	0.037243	0.67341	0.66803	0.44176	0.54691	-0.28769	-0.31676	-0.19167	-0.033416
ATP13A3	NaN	-0.011254	0.0021534	-0.4562	-0.42319	0.2698	0.068097	-0.11111	1.4712	-0.22037	-0.37112
LINC00884	NaN	-0.38789	-0.41517	0.055528	-0.84717	0.1012	-0.16177	-0.27804	0.94519	0.16135	0.069341
TMEM44-AS1	NaN	-0.068692	-0.086836	-0.45427	-0.17455	0.090652	-0.061323	0.16214	-0.4799	-0.20107	-0.3611
TMEM44	NaN	0.378	0.073844	0.42094	0.29331	0.037159	0.43718	0.057529	0.26878	0.65131	0.35447
LSG1	NaN	0.031854	0.08113	0.2262	0.13161	0.073503	0.16573	0.15211	0.9192	0.29137	0.067665
FAM43A	NaN	0.3646	-0.46474	0.43702	0.44605	-0.28033	0.16844	-0.11149	0.20504	0.7204	-0.082713
XXYLT1	NaN	-0.21705	-0.10838	0.020465	0.075365	0.24054	-0.059798	-0.13607	0.39719	0.55703	-0.14974
ACAP2	NaN	-0.00022022	0.30743	0.042403	-0.093595	0.051716	-0.0081935	0.1857	1.385	-0.014025	-0.055942
PPP1R2	NaN	0.01151	0.12423	-0.0038224	0.28842	0.051203	-0.030821	-0.052676	0.61289	-0.28791	0.061223
APOD	NaN	-0.26151	0.13632	-0.46818	0.89959	-0.14624	0.32671	-0.068706	-1.0605	-0.1362	-0.20222
LINC00969	NaN	0.32119	0.35258	-0.51036	1.1758	0.30775	0.14654	0.15702	1.143	1.3889	0.31797
MIR570	NaN	0.12446	-0.08923	-0.80403	0.71936	0.053546	0.4329	0.42849	2.7549	2.0435	0.27062
MUC20	NaN	0.65654	0.39548	1.5137	0.34352	0.77485	0.1221	0.65006	1.1821	-1.1208	0.73375
MUC4	NaN	1.1842	0.31174	1.1197	-1.6082	0.15091	0.30821	1.2354	1.3631	-0.78067	1.1213
TNK2	NaN	-0.20284	-0.052985	0.28851	-0.13669	0.091667	0.4014	0.30842	0.59825	0.97102	0.14783
SDHAP1	NaN	0.2636	0.29048	0.54819	0.32653	0.17397	0.15182	0.10064	1.0427	0.72465	0.10561
TFRC	NaN	-0.15567	0.4082	1.8854	0.11627	0.96841	0.056238	0.10459	2.6243	1.0849	0.29603
SLC51A	NaN	-0.42544	-0.080091	0.16154	0.20794	-0.24906	-0.30447	-0.10995	0.26679	-0.18779	-0.12302
PCYT1A	NaN	0.0018115	0.066153	-0.10085	0.20474	0.17694	0.14436	0.051988	0.98282	0.39014	-0.047024
TCTEX1D2	NaN	0.33349	0.25622	1.2177	0.93417	0.93303	0.32135	0.064773	0.78042	0.32554	0.13774
TM4SF19-AS1	NaN	1.0012	0.31569	2.6606	0.5739	1.728	-0.84784	-0.17773	3.7701	3.5362	1.4022
UBXN7	NaN	0.12968	0.16819	0.098009	0.066287	0.1796	-0.052439	0.06797	1.2418	0.86938	0.12303
RNF168	NaN	-0.077547	0.23056	0.032807	0.20132	0.14709	0.39955	0.37109	0.90121	0.36766	0.12664
WDR53	NaN	0.039227	0.52265	0.15673	0.23817	0.13289	0.10418	0.3127	-0.023906	-0.2541	-0.029309
FBXO45	NaN	0.107	0.16485	0.23916	0.25267	0.34183	0.10471	0.12325	0.63217	0.52652	-0.040693
NRROS	NaN	0.20026	0.17499	1.028	-0.23326	0.92757	0.29273	-0.10407	1.117	1.0041	-0.0056842
PIGX	NaN	-0.033268	-0.081723	-0.094723	0.18613	0.19089	-0.1902	0.04692	0.12413	0.059037	-0.11766
CEP19	NaN	0.23172	-0.0042254	0.83806	0.3155	0.065017	-0.23549	0.38369	1.1943	-0.33713	0.10689
PAK2	NaN	0.11526	0.17014	0.094093	0.071836	0.16849	0.10721	0.18587	1.4011	0.48594	0.03873
SENP5	NaN	0.088543	0.23176	0.018282	0.18522	0.12163	0.24227	0.087027	0.74484	0.062253	0.01443
NCBP2	NaN	-0.064347	0.13122	-0.084872	0.21029	0.22588	-0.15049	0.052643	0.45874	-0.17781	-0.039007
NCBP2-AS2	NaN	-0.18681	0.11381	-0.20628	0.46501	-0.039082	0.32341	0.10282	-0.66636	-0.0067663	-0.143
PIGZ	NaN	-0.08907	0.12471	-0.14633	0.36894	0.07773	-0.0064674	0.095658	-0.032498	-0.34633	-0.085914
MFI2	NaN	0.57024	1.1279	2.5336	0.98172	0.71519	0.66059	1.4584	1.4352	2.3577	1.3265
MFI2-AS1	NaN	0.53905	0.68355	0.81696	0.22149	0.55201	0.061405	0.56383	0.19642	-0.31978	0.2517
DLG1	NaN	-0.094651	0.19484	-0.36254	-0.023049	0.11454	-0.21576	0.03496	1.0092	-0.2937	-0.015432
BDH1	NaN	-0.29874	0.018132	-0.55853	-0.75861	0.10692	-0.11414	-0.0848	0.57166	-1.8106	0.12339
KIAA0226	NaN	0.19	0.16242	0.51056	0.21703	0.31298	0.43007	0.25273	0.94286	0.57293	0.095396
FYTTD1	NaN	-0.074873	0.089468	-0.17106	0.1475	0.14849	-0.10181	0.038868	0.83613	-0.16169	-0.076474
LRCH3	NaN	0.17757	0.2882	0.10218	0.23017	0.096582	0.20741	0.27013	1.0672	0.60629	0.132
IQCG	NaN	-0.21847	0.14803	-0.34637	0.16776	0.29414	-0.42826	0.04518	0.39731	-0.18544	0.019738
RPL35A	NaN	0.31322	0.54901	0.33204	0.40646	0.33967	0.18353	0.39339	-0.24879	-0.13581	0.20628
LMLN	NaN	0.066445	0.25801	0.13712	0.11513	0.26175	0.2241	0.032376	1.1654	-0.12203	-0.2712
ZNF595	NaN	0.78228	0.16709	0.1686	0.16778	0.31921	-0.31245	-0.38244	1.6128	-1.0125	0.4107
ZNF718	NaN	0.32675	0.49194	0.95439	-0.27835	0.021547	0.2849	0.72468	1.2927	0.45973	0.30583
ZNF876P	NaN	0.29406	-0.063348	-1.0027	-0.40322	-0.51773	-0.0039583	0.44128	1.8924	0.13505	-0.52438
ZNF141	NaN	0.20517	0.42695	0.14717	-0.10651	0.11898	-0.018339	0.2056	1.7094	0.14959	-0.12987
ABCA11P	NaN	0.26868	0.28004	-0.052467	0.38848	-0.18633	0.10628	-0.063986	-0.014954	-1.3509	0.39687
ZNF721	NaN	0.045492	0.49503	-0.0375	0.15949	0.26246	-0.014604	0.34208	1.3013	-0.48225	0.21636
PIGG	NaN	0.1112	0.17122	-0.033345	-0.10704	0.16841	0.17301	-0.02902	0.95898	0.266	-0.036942
PDE6B	NaN	0.35775	-0.10503	0.79504	-0.06376	0.69698	-0.19239	-0.14535	0.36161	1.0459	0.42132
ATP5I	NaN	0.036246	0.34604	-0.045831	0.16494	0.35167	0.0072073	0.29262	-0.75286	-0.077067	-0.074916
MYL5	NaN	0.23184	0.040715	0.44164	0.062838	0.31615	0.19205	0.079218	0.33414	-0.056178	0.046836
MFSD7	NaN	0.0099855	0.17441	0.52278	0.20861	0.39623	0.5625	0.079675	0.87875	0.82125	0.33155
PCGF3	NaN	0.17129	0.13602	0.11052	0.52509	0.158	0.15857	0.058878	1.0948	-0.67316	0.042103
CPLX1	NaN	0.48482	0.4809	0.77245	1.1826	-0.17961	0.76858	0.41045	0.15174	-0.30105	0.61045
GAK	NaN	0.16204	0.10133	0.31734	0.19997	0.16823	0.35954	0.17293	0.67028	0.73853	0.30839
TMEM175	NaN	-0.063718	0.1875	0.11204	0.10807	0.20888	0.11213	0.25291	-0.05346	-0.050607	0.068885
DGKQ	NaN	0.21812	-0.16605	0.39652	0.26506	0.26245	0.27945	0.24497	0.67692	0.80291	0.21372
SLC26A1	NaN	-0.19869	-0.23044	1.0449	0.53095	0.46944	0.32982	0.12458	1.5669	-0.25196	0.42149
IDUA	NaN	0.0098574	0.097265	0.051532	0.13897	0.050913	0.51486	0.3315	-0.048522	0.36199	0.11531
FGFRL1	NaN	-0.22632	-0.013496	-0.9478	-0.32316	0.25784	0.20237	0.29656	0.35334	0.43738	-0.012496
RNF212	NaN	0.16741	0.2498	-0.94761	0.12856	0.2198	0.26448	0.39926	0.15237	-0.70108	0.24192
SPON2	NaN	-0.031791	-0.13592	1.2947	0.506	0.29155	0.065171	0.24326	0.42509	1.4168	-0.067869
CTBP1	NaN	0.09715	0.061724	0.14357	0.18862	0.21769	0.23317	0.21813	0.34697	0.095481	0.077084
CTBP1-AS2	NaN	0.2669	0.11374	0.23781	0.39898	0.24609	0.07885	0.14448	0.90039	0.37247	0.10306
MAEA	NaN	0.097787	0.11668	0.11532	0.38761	0.23685	0.085738	0.21459	0.53062	0.1295	0.034065
UVSSA	NaN	0.3381	0.40802	0.17907	-0.21701	0.16944	0.57994	0.17355	1.7113	0.76935	-0.15718
CRIPAK	NaN	0.35088	0.25107	-0.12063	0.43955	0.086903	0.4606	0.41282	0.79404	0.48836	0.21621
FAM53A	NaN	-0.31025	0.18112	0.1757	-0.29089	0.04608	0.32241	0.13422	-0.17844	-0.37021	0.36255
SLBP	NaN	0.092247	0.29106	-0.063195	0.35226	0.3795	0.0097651	0.27192	0.37726	-0.043816	0.026932
TMEM129	NaN	-0.13545	0.031401	-0.14141	0.043615	0.1839	0.13801	0.02004	-0.079799	0.068334	0.015766
TACC3	NaN	-0.066825	-0.047957	0.60006	-0.66275	-0.032175	-0.079687	-0.031341	0.76964	0.21587	0.094927
FGFR3	NaN	0.11892	0.47424	1.5318	0.72259	-0.22264	0.89935	0.65091	1.3225	-1.232	0.88637
LETM1	NaN	-0.24402	-0.095193	-0.29188	-0.10063	0.014422	0.1019	-0.096304	0.71338	0.34626	0.05579
WHSC1	NaN	0.19557	0.10968	0.28925	0.19453	0.27023	0.26421	0.20723	1.2063	0.55862	-0.015054
NELFA	NaN	0.28011	0.348	0.45729	0.43306	0.25667	0.40215	0.2303	0.29523	0.59412	0.23607
C4orf48	NaN	-0.31773	0.13263	0.075232	-1.2058	0.31131	-0.51916	0.1979	-1.7448	0.30794	-0.61787
NAT8L	NaN	0.0066324	0.13779	-0.64732	0.30344	0.24051	0.17516	0.34145	0.022744	0.67614	-0.16319
POLN	NaN	-0.18558	-0.013666	-0.68198	0.79245	-0.091411	-0.36401	-0.085624	-0.24529	0.46861	-0.11202
HAUS3	NaN	0.16622	0.23828	0.11463	0.15657	0.11779	0.026456	0.18185	0.83976	-0.15951	0.081872
MXD4	NaN	0.037642	0.16663	0.36693	0.53027	0.073306	0.050379	0.14835	0.30081	0.56534	0.19535
ZFYVE28	NaN	0.25194	0.086117	0.19356	0.79768	-0.049116	0.16158	0.5718	0.64743	0.64084	0.31173
RNF4	NaN	0.044259	0.21563	0.26951	0.42803	0.28781	0.055785	0.18315	0.95106	0.10776	0.072059
FAM193A	NaN	0.19193	0.2661	0.38224	0.57152	0.15226	0.25075	0.41022	1.2075	0.72366	0.32423
TNIP2	NaN	0.017518	0.20107	0.33709	0.13828	0.23554	0.21231	0.31066	0.20513	0.10188	0.11078
SH3BP2	NaN	0.15629	-0.28315	0.56494	-0.3484	0.13007	0.097521	-0.037302	1.4325	0.95684	0.168
ADD1	NaN	0.22617	0.32393	0.19191	0.56344	0.2283	0.23165	0.36268	0.64105	0.72621	0.31541
MFSD10	NaN	0.1614	0.29865	0.574	0.21985	0.27028	0.42669	0.24779	-0.037565	0.49606	0.10938
NOP14-AS1	NaN	0.29898	0.3579	-0.21938	0.6049	0.24769	0.30983	0.39973	0.77137	0.62368	0.2034
NOP14	NaN	-0.0084178	0.45447	-0.065636	0.080463	0.32058	0.010848	0.29886	0.68099	0.53604	0.019999
GRK4	NaN	0.26169	0.18624	0.29537	0.52726	0.13688	0.17514	0.32953	0.64614	0.72076	0.039879
HTT	NaN	0.11233	0.063066	0.32277	-0.090305	0.15932	0.14862	0.0024337	1.2136	1.0901	-0.0014959
RGS12	NaN	0.2517	0.24184	0.64351	0.57774	0.27023	0.67601	0.34064	0.98212	0.87416	0.32204
RP11-529E10.6	NaN	-0.41816	-0.20061	0.61329	0.57699	-0.51035	-0.19239	0.26781	0.061691	-0.88169	0.54991
LRPAP1	NaN	-0.025889	0.11609	0.016546	0.33353	0.46593	0.28034	0.17425	0.16397	0.49045	-0.047296
ADRA2C	NaN	0.45212	-0.17647	0.91339	0.4616	-0.44752	1.0044	1.1024	-0.2362	0.012471	0.57329
FAM86EP	NaN	0.45319	0.32118	1.0531	-0.30082	1.3114	-0.29552	0.32336	-0.17692	0.69958	0.14365
TMEM128	NaN	0.10986	0.14517	0.054709	0.49838	0.28175	-0.0097105	0.31697	0.41381	-0.44069	-0.017324
LYAR	NaN	-0.019856	0.35445	0.45399	0.26027	0.32113	0.11524	0.45531	0.19461	-0.26105	0.24999
ZBTB49	NaN	0.025075	0.22773	-0.005957	0.10183	0.10036	0.074835	0.35572	0.59821	0.26391	0.16469
NSG1	NaN	0.79042	0.76447	3.1389	0.70675	0.18427	1.1221	-0.0079676	0.84375	2.4072	1.4894
STX18	NaN	0.10758	0.29597	0.095108	0.2031	0.35391	0.14316	0.29847	0.53852	0.11294	0.035034
MSX1	NaN	0.21039	0.23348	-0.31176	0.2725	0.55461	0.2562	0.56968	-0.42012	0.68695	0.5923
CYTL1	NaN	-0.13492	0.46612	1.5828	-0.50933	0.69372	-0.40614	-0.35011	-0.017522	0.99189	0.72978
STK32B	NaN	0.026724	0.48169	0.44153	-0.066938	0.48168	0.2408	1.0089	1.2243	2.3276	-0.22287
EVC2	NaN	0.39101	0.98873	0.38717	0.8492	0.6087	0.24995	0.65742	0.54482	1.1799	0.15503
EVC	NaN	0.33803	0.41096	0.10284	0.47391	0.20665	0.053873	0.36014	2.0488	1.4709	0.18649
CRMP1	NaN	0.29375	0.47092	0.1802	0.44801	0.16886	0.30395	0.66761	1.863	1.134	0.24519
WFS1	NaN	-0.098395	-0.16498	-0.20793	0.42593	0.16592	0.26867	-0.00064917	0.0049479	0.42019	-0.12047
PPP2R2C	NaN	-0.54458	0.37445	-0.42102	-0.9803	1.6876	0.55766	-0.2971	1.8536	-0.0055454	0.15917
MAN2B2	NaN	0.21561	0.49853	0.55398	0.63734	0.41598	0.27824	0.33997	1.2097	0.39227	0.43874
MRFAP1	NaN	0.063387	0.23408	0.18223	0.35321	0.23709	0.20194	0.31578	-0.051964	-0.017178	0.071201
MRFAP1L1	NaN	0.06198	0.20254	0.10584	0.37708	0.16237	0.094763	0.29745	0.25309	-0.05794	0.087369
BLOC1S4	NaN	0.17257	0.26147	0.407	0.33674	0.6296	0.28401	0.25613	-0.089151	0.13447	-0.022057
KIAA0232	NaN	-0.0058333	0.22152	-0.45538	0.10819	0.27774	0.26537	0.17134	1.0929	0.32342	-0.37647
TBC1D14	NaN	0.035588	0.36148	-0.32512	0.026657	0.26595	0.03902	0.30803	2.7838	0.31408	0.065042
CCDC96	NaN	-0.76224	0.36834	0.55194	-0.035648	0.47974	0.2964	0.92362	-0.65227	0.4444	-0.014503
TADA2B	NaN	0.042853	0.33021	-0.23738	0.35657	0.27421	0.33304	0.22048	0.75594	0.38045	0.070521
GRPEL1	NaN	-0.1099	0.22863	-0.2122	0.40169	0.18193	0.011112	0.10177	-0.019993	0.087762	-0.095793
SORCS2	NaN	-0.18689	1.4012	2.234	0.2633	0.78079	0.15699	0.60049	1.7114	2.3713	0.49677
AFAP1	NaN	0.21669	0.24067	0.36336	-0.17826	0.044404	0.19811	0.24581	1.7809	0.65407	0.12189
ABLIM2	NaN	-0.032106	-0.048817	1.8021	0.13114	-0.50242	0.3274	0.577	0.91066	-0.30638	1.1599
SH3TC1	NaN	0.020378	-0.52788	0.44441	-0.75789	-0.13936	0.054013	-0.20498	0.82076	1.3623	0.018048
HTRA3	NaN	0.17282	0.75205	1.2772	0.84981	0.85408	0.95293	0.78555	0.63429	1.2596	0.6534
ACOX3	NaN	-0.086304	-0.06772	0.057331	0.019878	0.13033	-0.062303	0.044675	0.20011	0.43005	-0.20345
TRMT44	NaN	-0.11137	0.21465	0.082884	0.077557	0.16287	0.21268	0.28229	0.57835	0.24922	0.094649
SLC2A9	NaN	-0.002535	0.18707	0.28956	-0.6165	0.61471	-0.1447	-0.16493	1.4127	1.0958	0.4129
WDR1	NaN	0.080562	0.29287	0.50709	0.28779	0.36149	0.29382	0.25906	0.98121	0.81235	0.16414
ZNF518B	NaN	0.07487	0.45082	-0.20495	0.28914	0.25548	-0.029022	0.1059	0.95481	0.0031218	-0.035801
HS3ST1	NaN	0.66256	1.2109	1.4603	-1.0596	0.78098	0.91029	0.49121	1.3155	0.76498	0.34342
RAB28	NaN	0.087548	0.40286	0.074843	0.68194	0.31095	0.17259	0.34619	0.46396	-0.20172	0.23626
BOD1L1	NaN	0.15413	0.31446	0.026573	0.22675	0.16292	0.22861	0.2429	1.4856	0.23715	0.068859
CPEB2	NaN	0.20251	0.1011	-0.29666	-0.043465	0.31693	-0.18612	0.036613	1.446	0.14567	-0.0042796
C1QTNF7	NaN	0.42348	0.98258	-0.53259	1.7553	0.3284	-0.1788	0.75034	1.5748	-0.2331	0.46842
CC2D2A	NaN	-0.02878	0.19002	-0.39989	0.099176	0.15036	0.13397	-0.05152	0.59631	0.33725	0.21024
FBXL5	NaN	-0.14016	0.23981	-0.32165	0.054866	0.077376	-0.2468	-0.083468	0.53975	-0.34404	-0.068864
FAM200B	NaN	-0.08841	0.11156	-0.082223	0.28357	0.26265	-0.39987	0.055031	0.075325	-0.70988	-0.17267
BST1	NaN	0.14999	0.14658	-0.19023	0.85781	0.39304	-0.006466	-0.069753	0.14853	0.1405	-0.16094
CD38	NaN	-0.3839	0.55682	1.7273	0.098515	0.31958	-0.762	-0.48493	0.84315	0.22228	-0.51253
FGFBP2	NaN	1.0306	1.2482	1.291	3.6925	1.3049	0.31233	1.534	0.48857	1.0145	0.3038
TAPT1	NaN	-0.039151	0.26307	-0.11886	0.31838	0.25254	0.067734	0.25205	0.47842	0.06945	0.056875
TAPT1-AS1	NaN	-0.22231	0.16127	0.21374	-0.16833	-0.33747	0.37331	0.31637	-0.60233	-0.090036	0.22861
LDB2	NaN	0.014672	-0.23531	0.075387	0.34052	-0.32586	0.057145	-0.2242	0.75475	-0.30957	0.4084
QDPR	NaN	-0.36967	-0.0060861	-0.79133	-0.1511	0.13276	-0.40512	-0.242	-0.64476	-0.17226	-0.27381
LAP3	NaN	0.01455	-0.17603	0.12344	0.0068972	0.050334	-0.13272	-0.083567	-0.06727	-0.51123	-0.17558
MED28	NaN	0.026656	0.21083	0.2404	0.0356	0.11639	0.17662	0.19397	0.63251	0.66156	-0.030724
FAM184B	NaN	0.0096039	0.38977	0.21582	0.22761	0.36797	0.25816	0.28022	1.5327	0.42552	0.16113
DCAF16	NaN	0.10391	0.21766	0.18739	0.5799	0.20132	0.17641	0.3645	1.0351	0.3319	0.010385
NCAPG	NaN	-0.1788	0.21431	1.7342	0.50584	0.38704	-0.58226	0.63641	2.2042	1.0015	-1.3938
LCORL	NaN	0.21903	0.52625	0.064984	0.011096	0.37098	0.090281	0.35984	1.7752	0.30447	-0.026298
SLIT2	NaN	-0.36554	0.37859	-0.044209	-0.041672	-0.06878	0.30297	0.28985	1.3311	0.92677	0.38218
PACRGL	NaN	0.13987	0.29998	-0.10703	0.11082	0.3052	-0.0063646	0.31036	0.84509	-0.34718	-0.097859
KCNIP4	NaN	1.1544	-0.044158	0.43494	0.27961	0.25308	-0.11977	-0.10296	1.8215	-0.057237	0.42132
GPR125	NaN	-0.099041	0.46579	-0.12325	0.44953	0.14197	0.061217	0.3388	0.86654	-0.22931	0.095471
CDC42P6	NaN	0.83861	0.19118	-0.30926	1.0998	0.3123	-0.24888	0.35722	1.6587	0.11488	-0.42001
PPARGC1A	NaN	0.04689	0.34033	-0.15648	0.035391	0.17851	0.58815	0.28857	1.2897	-0.34797	0.46922
DHX15	NaN	0.056285	0.28708	0.11301	0.19084	0.22263	0.15937	0.29397	1.0741	0.16887	0.09632
SOD3	NaN	0.078869	0.28524	0.17889	1.6414	0.42656	0.22822	0.49774	-0.79501	0.86121	0.22333
CCDC149	NaN	0.23078	0.37516	0.56045	0.32459	0.29077	0.40424	0.2571	1.1401	0.64419	0.21207
LGI2	NaN	-0.031538	0.61988	1.1734	-0.32017	1.2347	0.018594	0.21081	0.97765	0.75418	-0.22916
SEPSECS	NaN	-0.083719	0.19363	-0.1592	-0.053677	-0.011896	-0.15797	-0.017045	0.79052	0.11156	-0.16358
PI4K2B	NaN	-0.010238	0.26454	0.2022	0.40071	0.40604	-0.025064	0.2397	1.2058	0.10376	0.28756
ZCCHC4	NaN	-0.038664	0.43792	-0.035134	0.51972	0.42149	0.0048971	0.031872	0.78887	0.29357	-0.13219
ANAPC4	NaN	0.1029	0.3986	0.25033	0.46067	0.17333	0.081211	0.26608	0.65325	0.21363	0.072324
SEL1L3	NaN	0.18876	-0.11523	0.90665	-0.027216	-0.11998	0.26234	-0.11195	1.959	0.98533	0.23619
SMIM20	NaN	0.057227	0.22468	-0.34236	0.12124	0.44725	-0.28529	0.14528	-0.27312	-0.79109	-0.070421
RBPJ	NaN	0.11476	0.48115	0.033223	0.009096	0.49876	-0.0021102	0.25204	0.87265	0.2384	-0.0085391
TBC1D19	NaN	-0.15442	0.22317	-0.1377	0.097329	-0.020967	0.2485	0.10321	0.42167	0.051363	-0.24105
STIM2	NaN	0.14199	-0.0093014	0.23608	-0.041563	-0.054216	0.16109	0.17779	0.80867	-0.29028	0.065052
PCDH7	NaN	-0.72788	-0.37313	-1.1537	-0.23374	0.17133	-0.0027252	0.2204	0.85757	-0.56847	-0.026593
ARAP2	NaN	0.33565	0.18228	1.1011	-0.32911	0.14553	0.2331	0.15812	1.5734	0.11245	-0.16114
KIAA1239	NaN	-0.14993	1.735	1.065	-1.2405	-0.10295	1.4998	0.82755	2.8342	-2.1996	0.62353
C4orf19	NaN	-0.1606	-0.36057	-1.1206	0.030185	0.27896	0.2401	-0.72605	0.09844	-0.31747	-0.41598
RELL1	NaN	0.21604	0.32973	-0.087459	0.55268	0.10832	0.11792	0.086658	2.5498	0.29067	0.15756
PGM2	NaN	0.11703	0.24003	0.33419	0.023923	-0.018793	0.167	0.42785	1.1795	0.11277	0.16473
TBC1D1	NaN	0.086413	0.21137	0.7402	0.2005	-0.080245	0.10333	0.21959	1.0566	0.34677	0.2657
RP11-617D20.1	NaN	0.39563	0.20989	-0.48739	0.3986	0.15423	0.42586	0.1527	0.93323	-0.26156	0.39625
KLF3	NaN	0.083875	0.2437	0.02639	0.34282	0.36494	0.1221	-0.055021	1.4785	-0.0685	0.14874
